GDACS_ID,country,iso3,continent,country_lonlat,iso3_lonlat,continent_lonlat,eventid,alertlevel,alertscore,fromdate,todate,geometry_url,report_url,details_url,geometry,validation_errors
FL-1103071,Maldives,MDV,Asia,,,,1103071,Green,1,2025-01-02T01:00:00,2025-01-04T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103071&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103071&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103071,"{'type': 'Point', 'coordinates': [73.2244152, 3.7203503]}",['country_mismatch']
FL-1103143,United States,USA,North America,United States of America,US1,North America,1103143,Green,1,2025-02-27T01:00:00,2025-03-17T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103143&episodeid=6,https://www.gdacs.org/report.aspx?eventid=1103143&episodeid=6&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103143,"{'type': 'Point', 'coordinates': [-123.312359, 43.3896628]}",['country_mismatch']
FL-1103118,Madagascar,MDG,Africa,,,,1103118,Green,1,2025-02-14T01:00:00,2025-03-10T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103118&episodeid=5,https://www.gdacs.org/report.aspx?eventid=1103118&episodeid=5&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103118,"{'type': 'Point', 'coordinates': [49.4031865, -18.1504532]}",['country_mismatch']
FL-1103150,Maldives,MDV,Asia,,,,1103150,Green,1,2025-03-01T01:00:00,2025-03-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103150&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103150&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103150,"{'type': 'Point', 'coordinates': [73.5107387, 4.1779879]}",['country_mismatch']
FL-1103146,Cuba,CUB,North America,,,,1103146,Green,1,2025-02-24T01:00:00,2025-02-28T13:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103146&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103146&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103146,"{'type': 'Point', 'coordinates': [-82.3384731583769, 23.1597566]}",['country_mismatch']
FL-1103106,United States,USA,North America,United States of America,US1,North America,1103106,Green,1,2025-02-02T01:00:00,2025-02-15T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103106&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1103106&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103106,"{'type': 'Point', 'coordinates': [-121.99059, 37.050096]}",['country_mismatch']
FL-1103111,Bolivia,BOL,South America,Brazil,BRA,South America,1103111,Green,1,2025-02-04T01:00:00,2025-02-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103111&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103111&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103111,"{'type': 'Point', 'coordinates': [-68.7538149, -11.0184614]}",['country_mismatch']
FL-1103114,Tanzania,TZA,Africa,United Republic of Tanzania,TZA,Africa,1103114,Green,1,2025-02-03T01:00:00,2025-02-05T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103114&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103114&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103114,"{'type': 'Point', 'coordinates': [39.0217984, -10.6990264]}",['country_mismatch']
FL-1103210,Democratic Republic of Congo,COD,Africa,Democratic Republic of the Congo,COD,Africa,1103210,Orange,2,2025-03-28T01:00:00,2025-04-17T11:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103210&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1103210&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103210,"{'type': 'Point', 'coordinates': [29.1778624, -5.9010019]}",['country_mismatch']
FL-1103172,United States,USA,North America,United States of America,US1,North America,1103172,Green,1,2025-03-19T13:00:00,2025-04-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103172&episodeid=7,https://www.gdacs.org/report.aspx?eventid=1103172&episodeid=7&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103172,"{'type': 'Point', 'coordinates': [-85.7769238, 39.5214373]}",['country_mismatch']
FL-1103207,Tanzania,TZA,Africa,United Republic of Tanzania,TZA,Africa,1103207,Green,1,2025-03-21T01:00:00,2025-03-31T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103207&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103207&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103207,"{'type': 'Point', 'coordinates': [37.4232686, -7.0842931]}",['country_mismatch']
FL-1103191,Bosnia & Herzegovina,BIH,Europe,Bosnia and Herzegovina,BIH,Europe,1103191,Green,1,2025-03-27T01:00:00,2025-03-29T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103191&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103191&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103191,"{'type': 'Point', 'coordinates': [17.2611915205043, 43.9873128]}",['country_mismatch']
FL-1103190,Mexico,MEX,North America,United States of America,US1,North America,1103190,Green,1,2025-03-26T01:00:00,2025-03-28T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103190&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103190&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103190,"{'type': 'Point', 'coordinates': [-98.2788191, 26.0907673]}",['country_mismatch']
FL-1103182,Czech Republic,CZE,Europe,Czechia,CZE,Europe,1103182,Green,1,2025-03-23T01:00:00,2025-03-25T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103182&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103182&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103182,"{'type': 'Point', 'coordinates': [16.1283253719487, 49.88981895]}",['country_mismatch']
FL-1103169,Venezuela,VEN,South America,,,,1103169,Green,1,2025-03-18T01:00:00,2025-03-22T14:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103169&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103169&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103169,"{'type': 'Point', 'coordinates': [-66.9296405, 10.6000384]}",['country_mismatch']
FL-1103184,Islamic Republic of Iran,IRN,Asia,Iran,IRN,Asia,1103184,Green,1,2025-03-20T01:00:00,2025-03-22T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103184&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103184&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103184,"{'type': 'Point', 'coordinates': [48.7472032, 33.9644624]}",['country_mismatch']
FL-1103176,Türkiye,TUR,Asia,Turkey,TUR,Asia,1103176,Green,1,2025-03-19T01:00:00,2025-03-21T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103176&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103176&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103176,"{'type': 'Point', 'coordinates': [35.3214211, 36.989907]}",['country_mismatch']
FL-1103163,Armenia,ARM,Asia,Colombia,COL,South America,1103163,Green,1,2025-03-14T13:00:00,2025-03-16T13:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103163&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103163&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103163,"{'type': 'Point', 'coordinates': [-75.6828117191064, 4.5452355]}",['country_mismatch']
FL-1103157,Democratic Republic of Congo,COD,Africa,Democratic Republic of the Congo,COD,Africa,1103157,Green,1,2025-03-03T01:00:00,2025-03-13T14:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103157&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1103157&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103157,"{'type': 'Point', 'coordinates': [25.7494762145713, -2.5581806]}",['country_mismatch']
FL-1103228,United States,USA,North America,United States of America,US1,North America,1103228,Green,1,2025-04-18T01:00:00,2025-06-16T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103228&episodeid=25,https://www.gdacs.org/report.aspx?eventid=1103228&episodeid=25&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103228,"{'type': 'Point', 'coordinates': [-80.6109467, 40.0984771]}",['country_mismatch']
FL-1103255,Democratic Republic of Congo,COD,Africa,Democratic Republic of the Congo,COD,Africa,1103255,Orange,2,2025-05-01T01:00:00,2025-05-14T14:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103255&episodeid=5,https://www.gdacs.org/report.aspx?eventid=1103255&episodeid=5&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103255,"{'type': 'Point', 'coordinates': [27.8705717, -3.2653155]}",['country_mismatch']
FL-1103238,Czech Republic,CZE,Europe,Czechia,CZE,Europe,1103238,Green,1,2025-04-24T01:00:00,2025-04-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103238&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103238&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103238,"{'type': 'Point', 'coordinates': [17.619471, 49.6255829]}",['country_mismatch']
FL-1103237,Bosnia & Herzegovina,BIH,Europe,Bosnia and Herzegovina,BIH,Europe,1103237,Green,1,2025-04-24T01:00:00,2025-04-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103237&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103237&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103237,"{'type': 'Point', 'coordinates': [18.9945989, 44.6930533]}",['country_mismatch']
FL-1103236,South Africa,ZAF,Africa,,,,1103236,Green,1,2025-04-25T01:00:00,2025-04-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103236&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103236&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103236,"{'type': 'Point', 'coordinates': [30.900278, -29.9525]}",['country_mismatch']
FL-1103208,Panama,PAN,North America,Paraguay,PRY,South America,1103208,Green,1,2025-04-10T14:00:00,2025-04-10T14:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103208&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103208&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103208,"{'type': 'Point', 'coordinates': [-61.0015877, -22.6643064]}",['country_mismatch']
FL-1103290,Cote d'Ivoire,CIV,Africa,Ivory Coast,CIV,Africa,1103290,Green,1,2025-05-20T01:00:00,2025-05-29T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103290&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103290&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103290,"{'type': 'Point', 'coordinates': [-4.3722982, 5.3239991]}",['country_mismatch']
FL-1103292,Thailand,THA,Asia,Myanmar,MMR,Asia,1103292,Green,1,2025-05-23T01:00:00,2025-05-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103292&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1103292&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103292,"{'type': 'Point', 'coordinates': [99.8829694, 20.4397711]}",['country_mismatch']
FL-1103282,Türkiye,TUR,Asia,Turkey,TUR,Asia,1103282,Green,1,2025-05-16T01:00:00,2025-05-18T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103282&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103282&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103282,"{'type': 'Point', 'coordinates': [36.1720148536995, 37.4620243]}",['country_mismatch']
FL-1103275,Tanzania,TZA,Africa,United Republic of Tanzania,TZA,Africa,1103275,Green,1,2025-05-14T01:00:00,2025-05-16T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103275&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103275&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103275,"{'type': 'Point', 'coordinates': [32.8617442961157, -8.2769421]}",['country_mismatch']
FL-1103261,Serbia,SRB,Europe,Republic of Serbia,SRB,Europe,1103261,Green,1,2025-05-08T14:00:00,2025-05-08T14:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103261&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103261&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103261,"{'type': 'Point', 'coordinates': [21.5271500358376, 44.4525197]}",['country_mismatch']
FL-1103339,United States,USA,North America,United States of America,US1,North America,1103339,Orange,2,2025-06-15T01:00:00,2025-09-21T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103339&episodeid=33,https://www.gdacs.org/report.aspx?eventid=1103339&episodeid=33&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103339,"{'type': 'Point', 'coordinates': [-117.0244313, 34.8986215]}",['country_mismatch']
FL-1103341,Colombia,COL,South America,Venezuela,VEN,South America,1103341,Green,1,2025-06-22T01:00:00,2025-07-08T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103341&episodeid=10,https://www.gdacs.org/report.aspx?eventid=1103341&episodeid=10&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103341,"{'type': 'Point', 'coordinates': [-67.4841891, 6.1909225]}",['country_mismatch']
FL-1103331,Mexico,MEX,North America,United States of America,US1,North America,1103331,Green,1,2025-06-15T01:00:00,2025-07-05T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103331&episodeid=7,https://www.gdacs.org/report.aspx?eventid=1103331&episodeid=7&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103331,"{'type': 'Point', 'coordinates': [-106.485655, 31.7372575]}",['country_mismatch']
FL-1103357,France,FRA,Europe,Italy,ITA,Europe,1103357,Green,1,2025-06-30T01:00:00,2025-07-02T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103357&episodeid=4,https://www.gdacs.org/report.aspx?eventid=1103357&episodeid=4&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103357,"{'type': 'Point', 'coordinates': [7.923549, 45.060735]}",['country_mismatch']
FL-1103349,Czech Republic,CZE,Europe,Austria,AUT,Europe,1103349,Green,1,2025-06-26T01:00:00,2025-06-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103349&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103349&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103349,"{'type': 'Point', 'coordinates': [15.3515379, 48.9975333]}",['country_mismatch']
FL-1103345,Spain,ESP,Europe,Colombia,COL,South America,1103345,Green,1,2025-06-25T01:00:00,2025-06-26T13:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103345&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1103345&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103345,"{'type': 'Point', 'coordinates': [-75.5582665, 6.334997]}",['country_mismatch']
FL-1103342,Andorra,AND,Europe,Spain,ESP,Europe,1103342,Green,1,2025-06-23T01:00:00,2025-06-23T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103342&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103342&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103342,"{'type': 'Point', 'coordinates': [1.4923277, 42.4668541]}",['country_mismatch']
FL-1103338,The Republic of North Macedonia,MKD,Europe,North Macedonia,MKD,Europe,1103338,Green,1,2025-06-18T01:00:00,2025-06-19T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103338&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103338&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103338,"{'type': 'Point', 'coordinates': [21.5577659, 42.0252965]}",['country_mismatch']
FL-1103333,Cameroon,CMR,Africa,Niger,NER,Africa,1103333,Green,1,2025-06-18T12:00:00,2025-06-18T12:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103333&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103333&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103333,"{'type': 'Point', 'coordinates': [14.2969767, 12.8776762]}",['country_mismatch']
FL-1103329,Democratic Republic of Congo,COD,Africa,Democratic Republic of the Congo,COD,Africa,1103329,Orange,2,2025-06-13T01:00:00,2025-06-18T12:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103329&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1103329&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103329,"{'type': 'Point', 'coordinates': [18.029460944233, -0.7860696]}",['country_mismatch']
FL-1103315,Philippines,PHL,Asia,,,,1103315,Green,1,2025-06-06T01:00:00,2025-06-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103315&episodeid=6,https://www.gdacs.org/report.aspx?eventid=1103315&episodeid=6&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103315,"{'type': 'Point', 'coordinates': [125.475036765673, 6.5511089]}",['country_mismatch']
FL-1103327,Trinidad & Tobago,TTO,North America,Trinidad and Tobago,TTO,North America,1103327,Green,1,2025-06-11T01:00:00,2025-06-13T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1103327&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1103327&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1103327,"{'type': 'Point', 'coordinates': [-61.4008066, 10.6464474]}",['country_mismatch']
