GDACS_ID,country,iso3,continent,country_lonlat,iso3_lonlat,continent_lonlat,eventid,alertlevel,alertscore,fromdate,todate,geometry_url,report_url,details_url,geometry,Continent,Country,ISO3,reason,source,reviewed_by,reviewed_at
FL-1000145,Ireland/UK,VAR,Europe,,,Europe,1000145,Green,1,2017-10-09T00:00:00,2017-10-17T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000145&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000145&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000145,"{'type': 'Point', 'coordinates': [-13.2, 48.738]}",Europe,Ireland/UK,VAR,typo,WIKI,M.H,TUWIEN
FL-1000148,Multi-Country (C. America/USA),VAR,North America,,,North America,1000148,green,1,2017-10-04T00:00:00,2017-10-10T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000148&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000148&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000148,"{'type': 'Point', 'coordinates': [-88.345, 23.737]}",North America,Multi-Country (C. America/USA),VAR,typo,WIKI,M.H,TUWIEN
FL-1000157,Albania,ALB,Europe,Albania,ALB,Europe,1000157,Green,1,2017-11-30T00:00:00,2017-12-04T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000157&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000157&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000157,"{'type': 'Point', 'coordinates': [19.803, 40.733]}",,,,,,,
FL-1000152,Thailand,THA,Asia,,,Asia,1000152,Green,1,2017-11-23T00:00:00,2017-12-03T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000152&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000152&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000152,"{'type': 'Point', 'coordinates': [99.583, 11.042]}",Asia,Thailand,THA,typo,WIKI,M.H,TUWIEN
FL-1000151,Indonesia,IDN,Asia,Indonesia,IDN,Asia,1000151,Green,1,2017-11-22T00:00:00,2017-11-24T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000151&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000151&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000151,"{'type': 'Point', 'coordinates': [111.397, -7.477]}",,,,,,,
FL-1000147,Greece,GRC,Europe,Greece,GRC,Europe,1000147,Green,1,2017-11-15T00:00:00,2017-11-20T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000147&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000147&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000147,"{'type': 'Point', 'coordinates': [23.441, 38.032]}",,,,,,,
FL-1000150,Pakistan,PAK,Asia,Pakistan,PAK,Asia,1000150,Green,1,2017-11-04T00:00:00,2017-11-06T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000150&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000150&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000150,"{'type': 'Point', 'coordinates': [71.22, 34.673]}",,,,,,,
FL-1000149,Malaysia,MYS,Asia,Malaysia,MYS,Asia,1000149,Green,1,2017-11-03T00:00:00,2017-11-06T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000149&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000149&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000149,"{'type': 'Point', 'coordinates': [100.363, 5.784]}",,,,,,,
FL-1000188,Colombia,COL,South America,Colombia,COL,South America,1000188,green,1,2017-12-15T00:00:00,2018-04-20T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000188&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000188&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000188,"{'type': 'Point', 'coordinates': [-76.833, 4.844]}",,,,,,,
FL-1000154,Multi-Country (SE Asia),VAR,Asia,,,Asia,1000154,Green,1,2017-12-13T00:00:00,2017-12-21T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000154&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000154&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000154,"{'type': 'Point', 'coordinates': [114.396, 8.427]}",Asia,Multi-Country (SE Asia),VAR,typo,WIKI,M.H,TUWIEN
FL-1000159,Oman,OMN,Asia,Oman,OMN,Asia,1000159,Green,1,2017-12-15T00:00:00,2017-12-18T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000159&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000159&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000159,"{'type': 'Point', 'coordinates': [56.86, 24.126]}",,,,,,,
FL-1000158,Malawi,MWI,Africa,Malawi,MWI,Africa,1000158,Green,1,2017-12-15T00:00:00,2017-12-18T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000158&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000158&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000158,"{'type': 'Point', 'coordinates': [33.659, -13.972]}",,,,,,,
FL-1000165,Bolivia,BOL,South America,Bolivia,BOL,South America,1000165,Green,1,2018-01-31T00:00:00,2018-02-07T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000165&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1000165&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000165,"{'type': 'Point', 'coordinates': [-65.24, -20.06]}",,,,,,,
FL-1000164,France,FRA,Europe,France,FR1,Europe,1000164,Green,1,2018-01-22T00:00:00,2018-02-07T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000164&episodeid=4,https://www.gdacs.org/report.aspx?eventid=1000164&episodeid=4&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000164,"{'type': 'Point', 'coordinates': [1.88, 48.888]}",,,,,,,
FL-1000163,Argentina/Paraguay,VAR,South America,Argentina,ARG,South America,1000163,Green,1,2018-01-23T00:00:00,2018-02-07T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000163&episodeid=4,https://www.gdacs.org/report.aspx?eventid=1000163&episodeid=4&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000163,"{'type': 'Point', 'coordinates': [-62.62, -24.301]}",South America,Argentina/Paraguay,VAR,typo,WIKI,M.H,TUWIEN
FL-1000156,Mauritius/Réunion,VAR,Africa,,,Africa,1000156,Green,1,2018-01-12T00:00:00,2018-01-22T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000156&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000156&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000156,"{'type': 'Point', 'coordinates': [58.614, -20.334]}",Africa,Mauritius/Réunion,VAR,typo,WIKI,M.H,TUWIEN
FL-1000162,Colombia,COL,South America,Colombia,COL,South America,1000162,Green,1,2018-01-19T00:00:00,2018-01-21T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000162&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000162&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000162,"{'type': 'Point', 'coordinates': [-77.634, 1.029]}",,,,,,,
FL-1000161,United States of America,,North America,United States of America,US1,North America,1000161,Green,1,2018-01-08T00:00:00,2018-01-11T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000161&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000161&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000161,"{'type': 'Point', 'coordinates': [-119.548, 34.539]}",,,,,,,
FL-1000155,Madagascar,MDG,Africa,Madagascar,MDG,Africa,1000155,green,1,2018-01-02T00:00:00,2018-01-11T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000155&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000155&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000155,"{'type': 'Point', 'coordinates': [47.233, -20.213]}",,,,,,,
FL-1000160,DR Congo,COD,Africa,Democratic Republic of the Congo,COD,Africa,1000160,green,1,2018-01-03T00:00:00,2018-01-08T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000160&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000160&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000160,"{'type': 'Point', 'coordinates': [15.568, -4.547]}",Africa,DR Congo,COD,typo,WIKI,M.H,TUWIEN
FL-1000196,Kenya,KEN,Africa,Kenya,KEN,Africa,1000196,green,1,2018-03-01T00:00:00,2018-05-17T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000196&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000196&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000196,"{'type': 'Point', 'coordinates': [38.105, 1.184]}",,,,,,,
FL-1000170,Greece,GRC,Europe,Greece,GRC,Europe,1000170,green,1,2018-02-24T00:00:00,2018-03-01T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000170&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000170&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000170,"{'type': 'Point', 'coordinates': [22.447, 39.531]}",,,,,,,
FL-1000169,Indonesia,IDN,Asia,Indonesia,IDN,Asia,1000169,green,1,2018-02-22T00:00:00,2018-02-28T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000169&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000169&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000169,"{'type': 'Point', 'coordinates': [109.035, -6.876]}",,,,,,,
FL-1000168,Philippines,PHL,Asia,Philippines,PHL,Asia,1000168,green,1,2018-02-12T00:00:00,2018-02-16T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000168&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1000168&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000168,"{'type': 'Point', 'coordinates': [125.836, 9.171]}",,,,,,,
FL-1000167,Tonga,TON,Oceania,,,Oceania,1000167,green,1,2018-02-11T00:00:00,2018-02-16T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000167&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1000167&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000167,"{'type': 'Point', 'coordinates': [-175.088, -21.206]}",Oceania,Tonga,TON,typo,WIKI,M.H,TUWIEN
FL-1000166,Indonesia,IDN,Asia,Indonesia,IDN,Asia,1000166,green,1,2018-02-05T00:00:00,2018-02-08T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000166&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000166&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000166,"{'type': 'Point', 'coordinates': [107.816, -6.753]}",,,,,,,
FL-1000183,Fiji,FJI,Oceania,Fiji,FJI,Oceania,1000183,green,1,2018-04-01T00:00:00,2018-04-05T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000183&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1000183&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000183,"{'type': 'Point', 'coordinates': [177.983, -17.826]}",,,,,,,
FL-1000181,Russian Federation,RUS,Europe/Asia,Russia,RUS,Europe/Asia,1000181,Green,1,2018-03-26T00:00:00,2018-03-28T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000181&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000181&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000181,"{'type': 'Point', 'coordinates': [82.365, 52.648]}",Europe/Asia,Russian Federation,RUS,typo,WIKI,M.H,TUWIEN
FL-1000180,Indonesia,IDN,Asia,Indonesia,IDN,Asia,1000180,Green,1,2018-03-26T00:00:00,2018-03-28T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000180&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000180&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000180,"{'type': 'Point', 'coordinates': [98.802, 1.747]}",,,,,,,
FL-1000182,South Africa,ZAF,Africa,South Africa,ZAF,Africa,1000182,Green,1,2018-03-23T00:00:00,2018-03-26T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000182&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000182&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000182,"{'type': 'Point', 'coordinates': [28.128, -26.24]}",,,,,,,
FL-1000179,Brazil,BRA,South America,Brazil,BRA,South America,1000179,green,1,2018-03-20T00:00:00,2018-03-23T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000179&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000179&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000179,"{'type': 'Point', 'coordinates': [-44.947, -22.997]}",,,,,,,
FL-1000178,Dominican Republic,DOM,North America,Dominican Republic,DOM,North America,1000178,Green,1,2018-03-15T00:00:00,2018-03-22T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000178&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000178&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000178,"{'type': 'Point', 'coordinates': [-70.789, 19.752]}",,,,,,,
FL-1000176,Madagascar,MDG,Africa,Madagascar,MDG,Africa,1000176,green,1,2018-03-15T00:00:00,2018-03-21T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000176&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000176&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000176,"{'type': 'Point', 'coordinates': [48.62, -18.893]}",,,,,,,
FL-1000172,Kenya,KEN,Africa,Kenya,KEN,Africa,1000172,green,1,2018-03-02T00:00:00,2018-03-21T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000172&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1000172&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000172,"{'type': 'Point', 'coordinates': [36.882, -1.46]}",,,,,,,
FL-1000177,Spain,ESP,Europe,Spain,ESP,Europe,1000177,Green,1,2018-03-18T00:00:00,2018-03-20T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000177&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000177&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000177,"{'type': 'Point', 'coordinates': [-3.967, 37.714]}",,,,,,,
FL-1000175,Romania,ROU,Europe,Romania,ROU,Europe,1000175,green,1,2018-03-13T00:00:00,2018-03-16T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000175&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000175&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000175,"{'type': 'Point', 'coordinates': [26.136, 45.455]}",,,,,,,
FL-1000174,Kazakhstan,KAZ,Asia,Kazakhstan,KA1,Asia,1000174,Green,1,2018-03-12T00:00:00,2018-03-14T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000174&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000174&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000174,"{'type': 'Point', 'coordinates': [81.607, 48.793]}",,,,,,,
FL-1000173,Croatia,HRV,Europe,Croatia,HRV,Europe,1000173,Green,1,2018-03-13T00:00:00,2018-03-14T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000173&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000173&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000173,"{'type': 'Point', 'coordinates': [16.542, 45.227]}",,,,,,,
FL-1000171,USA,USA,North America,,,North America,1000171,Green,1,2018-03-02T00:00:00,2018-03-05T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000171&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000171&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000171,"{'type': 'Point', 'coordinates': [0.0, 0.0]}",North America,USA,USA,typo,WIKI,M.H,TUWIEN
FL-1000191,Israel,ISR,Asia,,,Asia,1000191,Green,1,2018-04-25T00:00:00,2018-05-26T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000191&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000191&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000191,"{'type': 'Point', 'coordinates': [0.0, 0.0]}",Asia,Israel,ISR,typo,WIKI,M.H,TUWIEN
FL-1000192,Somalia,SOM,Africa,Somalia,SOM,Africa,1000192,Green,1,2018-04-29T00:00:00,2018-05-15T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000192&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000192&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000192,"{'type': 'Point', 'coordinates': [44.124, 3.117]}",,,,,,,
FL-1000190,Kenya,KEN,Africa,Kenya,KEN,Africa,1000190,Green,1,2018-04-21T00:00:00,2018-04-23T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000190&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000190&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000190,"{'type': 'Point', 'coordinates': [35.126, -0.682]}",,,,,,,
FL-1000187,Martinique,MTQ,North America,,,North America,1000187,Green,1,2018-04-15T00:00:00,2018-04-17T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000187&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000187&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000187,"{'type': 'Point', 'coordinates': [-61.026, 14.652]}",North America,Martinique,MTQ,typo,WIKI,M.H,TUWIEN
FL-1000186,Tanzania,TZA,Africa,United Republic of Tanzania,TZA,Africa,1000186,green,1,2018-04-14T00:00:00,2018-04-17T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000186&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000186&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000186,"{'type': 'Point', 'coordinates': [39.176, -6.815]}",Africa,Tanzania,TZA,typo,WIKI,M.H,TUWIEN
FL-1000185,Kenya,KEN,Africa,Kenya,KEN,Africa,1000185,green,1,2018-04-09T00:00:00,2018-04-13T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000185&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000185&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000185,"{'type': 'Point', 'coordinates': [37.349, 1.077]}",,,,,,,
FL-1000184,Multi-Country (Pacific),VAR,Oceania,,,Oceania,1000184,green,1,2018-04-08T00:00:00,2018-04-11T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000184&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1000184&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000184,"{'type': 'Point', 'coordinates': [178.464, -17.244]}",Oceania,Multi-Country (Pacific),VAR,typo,WIKI,M.H,TUWIEN
FL-1000205,Pakistan,PAK,Asia,Pakistan,PAK,Asia,1000205,green,1,2018-05-30T00:00:00,2018-06-01T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000205&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1000205&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000205,"{'type': 'Point', 'coordinates': [73.57, 35.222]}",,,,,,,
FL-1000204,Myanmar,MMR,Asia,Myanmar,MMR,Asia,1000204,green,1,2018-05-29T00:00:00,2018-05-31T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1000204&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1000204&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1000204,"{'type': 'Point', 'coordinates': [94.558, 18.851]}",,,,,,,
