,GDACS_ID,equi7_grid_code,country,iso3,eventid,alertlevel,alertscore,fromdate,todate,geometry_url,report_url,details_url,geometry
63,FL-4280,AS020M,Vietnam,VNM,4280,Green,1,2015-07-25T00:00:00,2015-08-05T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4280&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4280&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4280,"{'type': 'Point', 'coordinates': [106.865, 20.814]}"
64,FL-4279,NA020M,USA,,4279,Green,1,2015-07-17T00:00:00,2015-07-21T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4279&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4279&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4279,"{'type': 'Point', 'coordinates': [-113.587, 34.115]}"
65,FL-4278,OC020M,Philippines,PHL,4278,Green,1,2015-07-12T00:00:00,2015-07-21T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4278&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4278&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4278,"{'type': 'Point', 'coordinates': [120.796, 15.551]}"
66,FL-4277,AS020M,Iran,,4277,Green,1,2015-07-14T00:00:00,2015-07-21T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4277&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4277&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4277,"{'type': 'Point', 'coordinates': [54.038, 33.36]}"
67,FL-4276,SA020M,Brazil,BRA,4276,Green,1,2015-07-10T00:00:00,2015-07-21T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4276&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4276&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4276,"{'type': 'Point', 'coordinates': [-50.751, -25.569]}"
68,FL-4275,SA020M,Guyana,GUY,4275,Green,1,2015-07-16T00:00:00,2015-07-21T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4275&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4275&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4275,"{'type': 'Point', 'coordinates': [-58.743, 6.666]}"
69,FL-4274,NA020M,USA,,4274,Green,1,2015-07-18T00:00:00,2015-07-21T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4274&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4274&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4274,"{'type': 'Point', 'coordinates': [-83.165, 38.389]}"
70,FL-4273,AS020M,Tajikistan,TJK,4273,Green,1,2015-07-15T00:00:00,2015-07-21T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4273&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4273&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4273,"{'type': 'Point', 'coordinates': [73.115, 38.063]}"
71,FL-4294,AF020M,Nigeria,NGA,4294,Green,1,2015-08-30T00:00:00,2015-09-11T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4294&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4294&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4294,"{'type': 'Point', 'coordinates': [11.528, 9.953]}"
72,FL-4288,AS020M,India,IND,4288,Green,1,2015-08-13T00:00:00,2015-09-11T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4288&episodeid=3,https://www.gdacs.org/report.aspx?eventid=4288&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4288,"{'type': 'Point', 'coordinates': [93.751, 26.895]}"
73,FL-4290,SA020M,Argentina,ARG,4290,Green,1,2015-08-10T00:00:00,2015-08-19T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4290&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4290&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4290,"{'type': 'Point', 'coordinates': [-59.807, -35.109]}"
74,FL-4289,SA020M,Uruguay,URY,4289,Green,1,2015-08-17T00:00:00,2015-08-19T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4289&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4289&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4289,"{'type': 'Point', 'coordinates': [-55.7, -32.633]}"
75,FL-4287,OC020M,Philippines,PHL,4287,Green,1,2015-08-02T00:00:00,2015-08-05T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4287&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4287&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4287,"{'type': 'Point', 'coordinates': [125.052, 7.391]}"
76,FL-4286,AS020M,China,CHN,4286,Green,1,2015-08-02T00:00:00,2015-08-05T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4286&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4286&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4286,"{'type': 'Point', 'coordinates': [112.531, 35.093]}"
77,FL-4284,EU020M,Macedonia,,4284,Green,1,2015-08-03T00:00:00,2015-08-05T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4284&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4284&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4284,"{'type': 'Point', 'coordinates': [21.191, 41.758]}"
78,FL-4295,NA020M,USA,,4295,Green,1,2015-10-01T00:00:00,2015-10-13T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4295&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4295&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4295,"{'type': 'Point', 'coordinates': [-80.493, 33.503]}"
79,FL-4298,OC020M,New Zealand,NZL,4298,Green,1,2015-09-20T00:00:00,2015-10-01T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4298&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4298&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4298,"{'type': 'Point', 'coordinates': [177.922, -38.664]}"
80,FL-4293,AS020M,Vietnam,VNM,4293,Green,1,2015-09-07T00:00:00,2015-09-11T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4293&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4293&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4293,"{'type': 'Point', 'coordinates': [104.762, 20.567]}"
81,FL-4292,AS020M,Japan,JPN,4292,Orange,2,2015-09-09T00:00:00,2015-09-11T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4292&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4292&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4292,"{'type': 'Point', 'coordinates': [140.046, 36.938]}"
82,FL-4308,AS020M,Indonesia,IDN,4308,Green,1,2015-10-23T00:00:00,2015-10-28T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4308&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4308&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4308,"{'type': 'Point', 'coordinates': [98.403, 3.661]}"
83,FL-4307,EU020M,Greece,GRC,4307,Green,1,2015-10-21T00:00:00,2015-10-28T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4307&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4307&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4307,"{'type': 'Point', 'coordinates': [21.698, 39.761]}"
84,FL-4305,AF020M,Egypt,EGY,4305,Green,1,2015-10-24T00:00:00,2015-10-28T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4305&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4305&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4305,"{'type': 'Point', 'coordinates': [30.482, 31.042]}"
85,FL-4304,AF020M,Somalia,SOM,4304,Green,1,2015-10-15T00:00:00,2015-10-28T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4304&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4304&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4304,"{'type': 'Point', 'coordinates': [45.402, 4.704]}"
86,FL-4303,AF020M,Algeria,DZA,4303,Green,1,2015-10-16T00:00:00,2015-10-28T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4303&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4303&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4303,"{'type': 'Point', 'coordinates': [-6.955, 28.334]}"
87,FL-4302,NA020M,Mexico,MEX,4302,Green,1,2015-10-23T00:00:00,2015-10-28T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4302&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4302&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4302,"{'type': 'Point', 'coordinates': [-101.772, 28.381]}"
88,FL-4301,SA020M,Uruguay,URY,4301,Green,1,2015-10-14T00:00:00,2015-10-28T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4301&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4301&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4301,"{'type': 'Point', 'coordinates': [-53.572, -29.957]}"
89,FL-4300,OC020M,Philippines,PHL,4300,Green,1,2015-10-22T00:00:00,2015-10-28T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4300&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4300&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4300,"{'type': 'Point', 'coordinates': [121.241, 16.691]}"
90,FL-4299,EU020M,Romania,ROU,4299,Green,1,2015-10-12T00:00:00,2015-10-13T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4299&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4299&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4299,"{'type': 'Point', 'coordinates': [28.732, 44.642]}"
91,FL-4306,NA020M,Bahamas,,4306,Green,1,2015-10-02T00:00:00,2015-10-08T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4306&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4306&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4306,"{'type': 'Point', 'coordinates': [-73.832, 22.492]}"
92,FL-4296,EU020M,France,FRA,4296,Green,1,2015-10-03T00:00:00,2015-10-07T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4296&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4296&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4296,"{'type': 'Point', 'coordinates': [6.53, 43.377]}"
93,FL-4297,NA020M,Guatamala,,4297,Orange,2,2015-10-02T00:00:00,2015-10-03T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4297&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4297&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4297,"{'type': 'Point', 'coordinates': [-90.613, 14.826]}"
94,FL-4315,SA020M,Paraguay,PRY,4315,Orange,2,2015-12-01T00:00:00,2016-01-29T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4315&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4315&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4315,"{'type': 'Point', 'coordinates': [-55.848, -26.037]}"
95,FL-4317,AF020M,Kenya,KEN,4317,Orange,2,2015-12-01T00:00:00,2016-01-06T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4317&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4317&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4317,"{'type': 'Point', 'coordinates': [39.513, -2.036]}"
96,FL-4313,EU020M,Albania,ALB,4313,Green,1,2015-11-21T00:00:00,2015-12-04T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4313&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4313&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4313,"{'type': 'Point', 'coordinates': [19.966, 41.287]}"
97,FL-4312,OC020M,Maldives,MDV,4312,Green,1,2015-11-25T00:00:00,2015-12-04T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4312&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4312&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4312,"{'type': 'Point', 'coordinates': [73.189, -0.144]}"
98,FL-4311,NA020M,USA,,4311,Green,1,2015-11-26T00:00:00,2015-12-04T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4311&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4311&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4311,"{'type': 'Point', 'coordinates': [-100.238, 33.984]}"
99,FL-4310,AF020M,Qatar,QAT,4310,Green,1,2015-11-25T00:00:00,2015-12-04T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4310&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4310&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4310,"{'type': 'Point', 'coordinates': [51.885, 21.659]}"
100,FL-4309,AS020M,India,IND,4309,Orange,2,2015-11-10T00:00:00,2015-12-04T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4309&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4309&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4309,"{'type': 'Point', 'coordinates': [78.855, 11.828]}"
101,FL-4314,NA020M,USA,,4314,Green,1,2015-12-15T00:00:00,2016-01-29T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4314&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4314&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4314,"{'type': 'Point', 'coordinates': [-91.083, 35.666]}"
102,FL-4319,EU020M,United Kingdom,GBR,4319,Green,1,2015-12-05T00:00:00,2016-01-26T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4319&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4319&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4319,"{'type': 'Point', 'coordinates': [-2.775, 54.987]}"
103,FL-4318,OC020M,Philippines,PHL,4318,Green,1,2015-12-12T00:00:00,2016-01-06T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4318&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4318&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4318,"{'type': 'Point', 'coordinates': [121.229, 12.836]}"
104,FL-4316,OC020M,Australia,AUS,4316,Green,1,2015-12-23T00:00:00,2016-01-06T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4316&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4316&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4316,"{'type': 'Point', 'coordinates': [152.121, -30.357]}"
105,FL-4330,OC020M,Indonesia,IDN,4330,Green,1,2016-01-18T00:00:00,2016-03-10T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4330&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4330&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4330,"{'type': 'Point', 'coordinates': [103.352, -2.465]}"
106,FL-4332,OC020M,Australia,AUS,4332,Green,1,2016-01-25T00:00:00,2016-02-03T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4332&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4332&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4332,"{'type': 'Point', 'coordinates': [142.05, -21.576]}"
107,FL-4328,EU020M,United Kingdom,GBR,4328,Green,1,2016-01-27T00:00:00,2016-01-29T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4328&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4328&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4328,"{'type': 'Point', 'coordinates': [-3.837, 55.183]}"
108,FL-4327,OC020M,Australia,AUS,4327,Green,1,2016-01-27T00:00:00,2016-01-29T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4327&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4327&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4327,"{'type': 'Point', 'coordinates': [145.712, -41.858]}"
109,FL-4326,SA020M,Ecuador,ECU,4326,Green,1,2016-01-19T00:00:00,2016-01-29T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4326&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4326&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4326,"{'type': 'Point', 'coordinates': [-79.701, -0.786]}"
110,FL-4325,SA020M,Brazil,BRA,4325,Green,1,2016-01-05T00:00:00,2016-01-29T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4325&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4325&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4325,"{'type': 'Point', 'coordinates': [-56.442, -17.956]}"
111,FL-4324,AF020M,Tanzania,TZA,4324,Green,1,2016-01-14T00:00:00,2016-01-29T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4324&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4324&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4324,"{'type': 'Point', 'coordinates': [35.505, -4.762]}"
112,FL-4323,SA020M,Brazil,BRA,4323,Green,1,2016-01-09T00:00:00,2016-01-29T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4323&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4323&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4323,"{'type': 'Point', 'coordinates': [-49.563, -24.107]}"
113,FL-4322,SA020M,Brazil,BRA,4322,Green,1,2016-01-15T00:00:00,2016-01-29T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4322&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4322&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4322,"{'type': 'Point', 'coordinates': [-43.229, -22.523]}"
114,FL-4321,AF020M,Mozambique,MOZ,4321,Green,1,2016-01-05T00:00:00,2016-01-29T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4321&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4321&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4321,"{'type': 'Point', 'coordinates': [39.464, -12.351]}"
115,FL-4320,NA020M,USA,,4320,Green,1,2016-01-22T00:00:00,2016-01-25T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4320&episodeid=1,https://www.gdacs.org/report.aspx?eventid=4320&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4320,"{'type': 'Point', 'coordinates': [-74.653, 39.921]}"
116,FL-4335,SA020M,Bolivia,BOL,4335,Green,1,2016-02-28T00:00:00,2016-03-10T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4335&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4335&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4335,"{'type': 'Point', 'coordinates': [-64.929, -12.843]}"
117,FL-4333,AF020M,Angola,AGO,4333,Green,1,2016-03-01T00:00:00,2016-03-10T23:59:59,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=4333&episodeid=2,https://www.gdacs.org/report.aspx?eventid=4333&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=4333,"{'type': 'Point', 'coordinates': [16.056, -11.594]}"
